Order_ID,Date,Region,Salesperson,Category,Product,Channel,Units,Unit_Price,Revenue,Cost,Profit
ORD-101148,46179,South,Ana Lopez,Home,Blender,Online,4,76.52,306.08,214.23,91.85
ORD-101237,46179,East,Marcus Reed,Home,Coffee Maker,Online,2,119.78,239.56,154.1,85.46
ORD-101670,46179,West,Jordan Smith,Sports,Fitness Tracker,Online,2,142.69,285.38,190.7,94.68
ORD-101764,46179,East,Marcus Reed,Sports,Running Shoes,Online,5,116.32,581.6,333.7,247.9
ORD-102068,46179,North,Nina Patel,Electronics,Keyboard,Online,1,63.74,63.74,37.85,25.89
ORD-102347,46179,North,James Wilson,Clothing,Jeans,Online,1,64.75,64.75,32.66,32.09
ORD-102445,46179,South,Ana Lopez,Home,Blender,Online,5,89.85,449.25,300.19,149.06
ORD-102728,46179,West,Tom Nguyen,Home,Vacuum,Store,1,177.93,177.93,122.63,55.3
ORD-102875,46179,East,David Lee,Sports,Dumbbells,Marketplace,3,77.77,233.31,145.24,88.07
ORD-102907,46179,East,Marcus Reed,Sports,Running Shoes,Store,6,137.05,822.3,475.31,346.99
ORD-103183,46179,West,Rachel Green,Home,Air Fryer,Online,5,164.45,822.25,562.58,259.67
ORD-103254,46179,East,Sarah Kim,Electronics,Webcam,Online,4,113.92,455.68,275.93,179.75
ORD-103317,46179,North,James Wilson,Home,Coffee Maker,Online,5,129.35,646.75,430.19,216.56
ORD-103567,46179,South,Chris Brown,Clothing,Jeans,Online,5,75.62,378.1,201.71,176.39
ORD-103908,46179,South,Chris Brown,Electronics,Webcam,Store,1,115.18,115.18,69.12,46.06
ORD-104455,46179,East,Marcus Reed,Home,Vacuum,Store,5,205.96,1029.8,723.54,306.26
ORD-104484,46179,East,Marcus Reed,Clothing,Hoodie,Store,2,63.04,126.08,64.26,61.82
ORD-104589,46179,West,Tom Nguyen,Sports,Yoga Mat,Online,5,38.75,193.75,95.38,98.37
ORD-104725,46179,East,Marcus Reed,Electronics,Headphones,Store,1,98.74,98.74,63.52,35.22
ORD-104866,46179,North,Nina Patel,Home,Vacuum,Online,5,205.49,1027.45,688.73,338.72
ORD-100074,46180,East,Marcus Reed,Electronics,Keyboard,Online,3,62.58,187.74,111,76.74
ORD-100345,46180,West,Rachel Green,Clothing,Hoodie,Online,6,60.45,362.7,181.16,181.54
ORD-100415,46180,North,James Wilson,Home,Coffee Maker,Online,6,131.93,791.58,501.71,289.87
ORD-100589,46180,West,Tom Nguyen,Home,Air Fryer,Marketplace,3,158.95,476.85,329.38,147.47
ORD-100662,46180,East,Sarah Kim,Electronics,Monitor,Online,2,241.3,482.6,331.64,150.96
ORD-100703,46180,West,Rachel Green,Clothing,Jacket,Marketplace,5,93.25,466.25,254.17,212.08
ORD-100906,46180,North,James Wilson,Home,Coffee Maker,Store,1,128.95,128.95,85.21,43.74
ORD-101124,46180,East,Sarah Kim,Home,Blender,Store,5,76.79,383.95,254.49,129.46
ORD-101364,46180,North,Nina Patel,Home,Blender,Online,4,87.97,351.88,243.08,108.8
ORD-101540,46180,East,David Lee,Home,Vacuum,Store,6,199.28,1195.68,824.01,371.67
ORD-101566,46180,West,Jordan Smith,Home,Blender,Marketplace,3,80.21,240.63,159.54,81.09
ORD-101785,46180,East,Marcus Reed,Electronics,Webcam,Store,2,117.07,234.14,142.09,92.05
ORD-101904,46180,West,Rachel Green,Sports,Yoga Mat,Store,4,43.26,173.04,81.43,91.61
ORD-101975,46180,West,Rachel Green,Sports,Yoga Mat,Online,6,42.77,256.62,119.19,137.43
ORD-102104,46180,South,Mike Davis,Clothing,Jacket,Store,1,95.61,95.61,50.95,44.66
ORD-102180,46180,East,Sarah Kim,Electronics,Monitor,Online,5,234.88,1174.4,800.36,374.04
ORD-102275,46180,West,Rachel Green,Electronics,Monitor,Online,5,255.9,1279.5,904.31,375.19
ORD-102373,46180,East,David Lee,Sports,Running Shoes,Online,2,133.88,267.76,156.3,111.46
ORD-102389,46180,North,James Wilson,Clothing,Jacket,Online,3,97.97,293.91,160.28,133.63
ORD-102470,46180,West,Rachel Green,Electronics,Webcam,Store,4,106.9,427.6,257.15,170.45
ORD-102571,46180,East,Sarah Kim,Clothing,Jacket,Online,2,87.06,174.12,96.82,77.3
ORD-102689,46180,East,Marcus Reed,Clothing,Jeans,Online,5,71.85,359.25,191.9,167.35
ORD-102839,46180,East,Marcus Reed,Sports,Dumbbells,Online,4,76.22,304.88,190.2,114.68
ORD-102876,46180,East,Marcus Reed,Clothing,Sneakers,Online,1,107.06,107.06,65.17,41.89
ORD-103036,46180,West,Jordan Smith,Home,Vacuum,Store,2,179.42,358.84,247.75,111.09
ORD-103090,46180,West,Jordan Smith,Home,Air Fryer,Marketplace,3,150.92,452.76,294.06,158.7
ORD-103128,46180,East,Marcus Reed,Sports,Yoga Mat,Online,3,43.78,131.34,64.45,66.89
ORD-103589,46180,South,Ana Lopez,Electronics,Webcam,Online,2,116.8,233.6,144.49,89.11
ORD-103612,46180,West,Jordan Smith,Clothing,Jacket,Marketplace,4,89.48,357.92,190.2,167.72
ORD-103675,46180,West,Rachel Green,Electronics,Monitor,Store,5,257.27,1286.35,919.7,366.65
ORD-103712,46180,West,Tom Nguyen,Sports,Fitness Tracker,Store,5,150.66,753.3,499.36,253.94
ORD-103781,46180,South,Ana Lopez,Electronics,Webcam,Store,6,117.81,706.86,432.93,273.93
ORD-103823,46180,West,Rachel Green,Electronics,Monitor,Store,6,229.05,1374.3,972.44,401.86
ORD-103824,46180,West,Jordan Smith,Clothing,Jeans,Store,2,72.33,144.66,75.76,68.9
ORD-103922,46180,East,Sarah Kim,Clothing,Hoodie,Store,5,59.04,295.2,143.73,151.47
ORD-103990,46180,South,Chris Brown,Electronics,Keyboard,Online,1,63.34,63.34,36.82,26.52
ORD-104091,46180,South,Mike Davis,Electronics,Monitor,Store,5,269.03,1345.15,973.14,372.01
ORD-104329,46180,East,David Lee,Sports,Fitness Tracker,Marketplace,2,146.06,292.12,193.68,98.44
ORD-104745,46180,South,Chris Brown,Electronics,Keyboard,Store,4,63.8,255.2,147.79,107.41
ORD-100160,46181,West,Jordan Smith,Electronics,Webcam,Store,1,104.95,104.95,64.91,40.04
ORD-100620,46181,West,Tom Nguyen,Electronics,Monitor,Online,1,250.56,250.56,179.76,70.8
ORD-100730,46181,West,Tom Nguyen,Home,Vacuum,Online,1,190.38,190.38,134.9,55.48
ORD-100747,46181,East,Sarah Kim,Home,Vacuum,Online,3,171.17,513.51,345.62,167.89
ORD-100984,46181,North,James Wilson,Sports,Running Shoes,Marketplace,6,123.14,738.84,427.7,311.14
ORD-101019,46181,North,Emily Chen,Sports,Dumbbells,Store,2,77.48,154.96,91.73,63.23
ORD-101563,46181,East,David Lee,Clothing,Jeans,Online,4,75.86,303.44,159.8,143.64
ORD-101791,46181,South,Mike Davis,Home,Blender,Online,3,92.71,278.13,185.96,92.17
ORD-101817,46181,South,Ana Lopez,Electronics,Webcam,Store,2,115.13,230.26,137.03,93.23
ORD-102108,46181,East,Marcus Reed,Electronics,Keyboard,Marketplace,3,70.56,211.68,125.74,85.94
ORD-102618,46181,West,Rachel Green,Clothing,Sneakers,Online,5,106.79,533.95,324.35,209.6
ORD-103164,46181,West,Jordan Smith,Electronics,Monitor,Online,6,265.24,1591.44,1070.81,520.63
ORD-103227,46181,West,Jordan Smith,Electronics,Monitor,Store,4,252.25,1009,698.39,310.61
ORD-103576,46181,West,Tom Nguyen,Clothing,Hoodie,Online,2,63.69,127.38,61.31,66.07
ORD-103702,46181,East,Sarah Kim,Sports,Dumbbells,Store,5,77.39,386.95,238.87,148.08
ORD-104257,46181,South,Ana Lopez,Home,Vacuum,Store,6,187.82,1126.92,771.6,355.32
ORD-104824,46181,North,Nina Patel,Clothing,Jeans,Store,5,65.26,326.3,171.18,155.12
ORD-104939,46181,North,Nina Patel,Electronics,Keyboard,Store,2,62.29,124.58,69.49,55.09
ORD-100414,46182,South,Chris Brown,Clothing,Jeans,Online,6,76.64,459.84,233.45,226.39
ORD-100571,46182,North,Nina Patel,Electronics,Webcam,Online,2,99.31,198.62,115.31,83.31
ORD-100834,46182,North,Emily Chen,Clothing,Jeans,Online,4,75.24,300.96,156.66,144.3
ORD-100992,46182,East,David Lee,Electronics,Monitor,Store,5,252.43,1262.15,890.33,371.82
ORD-101063,46182,North,Emily Chen,Electronics,Monitor,Online,3,270.82,812.46,586.01,226.45
ORD-101081,46182,North,Nina Patel,Electronics,Headphones,Online,3,96.91,290.73,173.57,117.16
ORD-101150,46182,West,Tom Nguyen,Electronics,Keyboard,Marketplace,5,65.64,328.2,193.28,134.92
ORD-101463,46182,East,Marcus Reed,Sports,Yoga Mat,Online,2,39.21,78.42,37.04,41.38
ORD-101639,46182,North,James Wilson,Sports,Dumbbells,Online,5,72.62,363.1,213.32,149.78
ORD-101853,46182,South,Ana Lopez,Clothing,Sneakers,Online,2,107.13,214.26,124.05,90.21
ORD-102217,46182,North,Nina Patel,Electronics,Monitor,Store,2,253.45,506.9,347.16,159.74
ORD-102260,46182,East,Marcus Reed,Clothing,Sneakers,Online,3,99.56,298.68,182.47,116.21
ORD-102365,46182,North,Emily Chen,Electronics,Monitor,Store,4,273.47,1093.88,786.7,307.18
ORD-102942,46182,East,David Lee,Electronics,Headphones,Online,3,90.8,272.4,175.56,96.84
ORD-102984,46182,West,Rachel Green,Electronics,Headphones,Online,4,89.66,358.64,219.21,139.43
ORD-103034,46182,North,Emily Chen,Home,Air Fryer,Store,3,146.1,438.3,293.62,144.68
ORD-103094,46182,East,David Lee,Sports,Yoga Mat,Online,1,36.99,36.99,17.7,19.29
ORD-103590,46182,West,Jordan Smith,Electronics,Headphones,Store,1,90.39,90.39,57.09,33.3
ORD-103932,46182,West,Tom Nguyen,Sports,Fitness Tracker,Online,4,126.93,507.72,331.11,176.61
ORD-104007,46182,South,Ana Lopez,Electronics,Webcam,Marketplace,4,99.85,399.4,237.25,162.15
ORD-104033,46182,North,Emily Chen,Sports,Running Shoes,Online,2,119.4,238.8,141.31,97.49
ORD-104150,46182,North,James Wilson,Sports,Running Shoes,Store,3,132.76,398.28,237.95,160.33
ORD-104270,46182,North,Emily Chen,Sports,Fitness Tracker,Online,1,147.27,147.27,100.02,47.25
ORD-104500,46182,South,Mike Davis,Clothing,Jeans,Store,2,66.66,133.32,70.47,62.85
ORD-104909,46182,West,Rachel Green,Sports,Fitness Tracker,Marketplace,2,133.06,266.12,180.24,85.88
ORD-100510,46183,West,Rachel Green,Sports,Fitness Tracker,Store,6,149.44,896.64,582.63,314.01
ORD-100698,46183,East,David Lee,Clothing,Hoodie,Online,4,64.32,257.28,132.2,125.08
ORD-100835,46183,East,David Lee,Home,Vacuum,Online,2,192.56,385.12,264.93,120.19
ORD-101450,46183,South,Mike Davis,Sports,Fitness Tracker,Online,1,137.68,137.68,92.15,45.53
ORD-101556,46183,South,Mike Davis,Sports,Yoga Mat,Online,3,38.33,114.99,54.06,60.93
ORD-101587,46183,South,Chris Brown,Sports,Yoga Mat,Store,2,39.6,79.2,37.8,41.4
ORD-101601,46183,East,Marcus Reed,Clothing,Hoodie,Online,2,55.95,111.9,55.99,55.91
ORD-101775,46183,East,David Lee,Electronics,Monitor,Store,2,225.54,451.08,309.08,142
ORD-101778,46183,West,Tom Nguyen,Clothing,Sneakers,Online,3,109.57,328.71,191.91,136.8
ORD-101889,46183,South,Chris Brown,Clothing,Jeans,Store,4,72.35,289.4,152.35,137.05
ORD-102154,46183,East,Marcus Reed,Clothing,Jacket,Store,4,96.2,384.8,215.29,169.51
ORD-102662,46183,East,Sarah Kim,Sports,Fitness Tracker,Store,2,145.92,291.84,185.42,106.42
ORD-102719,46183,East,Sarah Kim,Electronics,Keyboard,Store,5,68.37,341.85,201.68,140.17
ORD-103039,46183,North,Nina Patel,Sports,Fitness Tracker,Online,2,152.58,305.16,206.89,98.27
ORD-103103,46183,North,Nina Patel,Electronics,Headphones,Store,3,90.1,270.3,172.92,97.38
ORD-103375,46183,South,Ana Lopez,Electronics,Headphones,Online,1,90.2,90.2,55.55,34.65
ORD-103529,46183,West,Jordan Smith,Electronics,Headphones,Online,5,87.14,435.7,264.52,171.18
ORD-103540,46183,West,Rachel Green,Electronics,Monitor,Marketplace,2,255.58,511.16,351.67,159.49
ORD-103556,46183,South,Mike Davis,Sports,Running Shoes,Online,2,116.96,233.92,140.68,93.24
ORD-103788,46183,West,Jordan Smith,Home,Coffee Maker,Online,3,129.79,389.37,242.62,146.75
ORD-104061,46183,East,Marcus Reed,Electronics,Monitor,Store,4,233.06,932.24,658.5,273.74
ORD-104292,46183,North,James Wilson,Clothing,Jeans,Store,5,64.05,320.25,163.02,157.23
ORD-104313,46183,North,Emily Chen,Electronics,Webcam,Store,3,120.19,360.57,220.5,140.07
ORD-104761,46183,East,Marcus Reed,Home,Coffee Maker,Online,3,110.7,332.1,208.32,123.78
ORD-104890,46183,West,Rachel Green,Electronics,Headphones,Online,5,91.06,455.3,287.74,167.56
ORD-100272,46184,East,Sarah Kim,Electronics,Webcam,Online,4,117.67,470.68,274.62,196.06
ORD-100621,46184,East,Sarah Kim,Clothing,Jacket,Store,2,103.54,207.08,116.32,90.76
ORD-100780,46184,West,Rachel Green,Home,Blender,Store,2,79.76,159.52,104.69,54.83
ORD-100978,46184,South,Chris Brown,Sports,Yoga Mat,Online,5,40.81,204.05,94.65,109.4
ORD-101442,46184,East,Marcus Reed,Home,Air Fryer,Online,5,139.5,697.5,472.33,225.17
ORD-101498,46184,West,Jordan Smith,Electronics,Monitor,Store,5,238.07,1190.35,842.25,348.1
ORD-101582,46184,North,James Wilson,Home,Vacuum,Online,6,204.13,1224.78,833.41,391.37
ORD-101692,46184,South,Chris Brown,Electronics,Keyboard,Marketplace,6,66.76,400.56,232.97,167.59
ORD-101902,46184,East,Sarah Kim,Home,Vacuum,Store,4,171.51,686.04,483.9,202.14
ORD-102054,46184,West,Tom Nguyen,Electronics,Headphones,Online,2,86.11,172.22,107.77,64.45
ORD-102130,46184,North,James Wilson,Clothing,Jeans,Online,4,68.88,275.52,144.9,130.62
ORD-102250,46184,East,David Lee,Electronics,Monitor,Store,4,250.71,1002.84,693.87,308.97
ORD-102301,46184,North,Nina Patel,Electronics,Headphones,Store,3,85.58,256.74,154.75,101.99
ORD-102968,46184,East,Marcus Reed,Electronics,Keyboard,Marketplace,5,68.48,342.4,204.79,137.61
ORD-103092,46184,West,Jordan Smith,Home,Air Fryer,Online,5,152.57,762.85,508.58,254.27
ORD-103391,46184,East,Sarah Kim,Sports,Yoga Mat,Online,3,41.54,124.62,61.96,62.66
ORD-103795,46184,South,Chris Brown,Sports,Yoga Mat,Online,2,38.33,76.66,37.3,39.36
ORD-103909,46184,West,Jordan Smith,Electronics,Headphones,Store,1,86.77,86.77,55.65,31.12
ORD-103996,46184,East,Sarah Kim,Electronics,Keyboard,Online,3,60.82,182.46,107.08,75.38
ORD-104045,46184,West,Rachel Green,Home,Blender,Online,5,89.42,447.1,314.43,132.67
ORD-104089,46184,East,Sarah Kim,Sports,Yoga Mat,Marketplace,2,38.22,76.44,36.43,40.01
ORD-104114,46184,South,Chris Brown,Sports,Dumbbells,Online,3,75.26,225.78,135.66,90.12
ORD-104357,46184,West,Jordan Smith,Home,Coffee Maker,Online,3,126.7,380.1,246.29,133.81
ORD-104459,46184,East,Sarah Kim,Electronics,Keyboard,Marketplace,1,67.06,67.06,39.89,27.17
ORD-104499,46184,North,James Wilson,Clothing,Sneakers,Store,6,117.86,707.16,440.12,267.04
ORD-104693,46184,West,Rachel Green,Home,Air Fryer,Online,1,149.84,149.84,99.8,50.04
ORD-104851,46184,South,Mike Davis,Sports,Fitness Tracker,Online,5,146.73,733.65,479.64,254.01
ORD-100106,46185,East,Marcus Reed,Electronics,Monitor,Online,3,225.08,675.24,458,217.24
ORD-100327,46185,South,Ana Lopez,Electronics,Keyboard,Marketplace,1,68.43,68.43,38.74,29.69
ORD-100391,46185,North,Emily Chen,Home,Blender,Online,3,84.32,252.96,167.63,85.33
ORD-100501,46185,South,Ana Lopez,Electronics,Keyboard,Store,4,65.87,263.48,152.78,110.7
ORD-101032,46185,North,Nina Patel,Electronics,Monitor,Online,2,251.19,502.38,341.41,160.97
ORD-101040,46185,South,Mike Davis,Clothing,Jacket,Store,3,97.13,291.39,163.34,128.05
ORD-101183,46185,North,Emily Chen,Home,Vacuum,Marketplace,5,183.21,916.05,630.68,285.37
ORD-101196,46185,East,Marcus Reed,Clothing,Jeans,Online,3,68.91,206.73,107.92,98.81
ORD-101554,46185,West,Rachel Green,Electronics,Keyboard,Store,6,61.52,369.12,214.02,155.1
ORD-101645,46185,North,Nina Patel,Electronics,Monitor,Store,6,231.15,1386.9,952.62,434.28
ORD-101661,46185,North,Nina Patel,Home,Vacuum,Store,5,182.45,912.25,614.81,297.44
ORD-101672,46185,West,Tom Nguyen,Sports,Fitness Tracker,Store,3,131.77,395.31,260.97,134.34
ORD-101702,46185,North,Nina Patel,Clothing,Sneakers,Marketplace,6,119.24,715.44,421.33,294.11
ORD-101815,46185,South,Chris Brown,Home,Coffee Maker,Store,5,124.08,620.4,393.31,227.09
ORD-102310,46185,East,Sarah Kim,Electronics,Monitor,Store,4,237.94,951.76,689.34,262.42
ORD-102496,46185,East,David Lee,Home,Blender,Online,5,92.87,464.35,310.59,153.76
ORD-102747,46185,South,Ana Lopez,Electronics,Monitor,Online,4,242.7,970.8,693.04,277.76
ORD-102789,46185,East,Sarah Kim,Sports,Running Shoes,Online,3,136.64,409.92,232.7,177.22
ORD-102810,46185,East,David Lee,Home,Coffee Maker,Online,6,125.55,753.3,464.45,288.85
ORD-103481,46185,West,Tom Nguyen,Clothing,Sneakers,Store,1,101.54,101.54,59.23,42.31
ORD-103759,46185,South,Ana Lopez,Home,Blender,Online,5,78.16,390.8,261.7,129.1
ORD-103833,46185,East,David Lee,Sports,Fitness Tracker,Online,6,144.75,868.5,579.21,289.29
ORD-104315,46185,East,David Lee,Sports,Running Shoes,Marketplace,3,116.33,348.99,203.52,145.47
ORD-104401,46185,West,Jordan Smith,Electronics,Monitor,Store,3,264.37,793.11,559,234.11
ORD-104433,46185,West,Rachel Green,Sports,Yoga Mat,Online,3,40.23,120.69,59.62,61.07
ORD-104505,46185,West,Rachel Green,Clothing,Hoodie,Online,1,62.55,62.55,30.19,32.36
ORD-104705,46185,East,David Lee,Clothing,Jeans,Online,6,75.79,454.74,241.14,213.6
ORD-104914,46185,West,Rachel Green,Clothing,Jacket,Marketplace,6,99.41,596.46,315.74,280.72
ORD-100075,46186,West,Rachel Green,Sports,Dumbbells,Online,3,76.51,229.53,135.75,93.78
ORD-100223,46186,West,Rachel Green,Sports,Dumbbells,Store,3,80.51,241.53,153.21,88.32
ORD-100478,46186,North,James Wilson,Sports,Dumbbells,Online,1,75.04,75.04,46.4,28.64
ORD-100636,46186,North,James Wilson,Home,Coffee Maker,Online,4,128.21,512.84,340.65,172.19
ORD-100750,46186,North,Emily Chen,Clothing,Jacket,Online,4,87.46,349.84,197.37,152.47
ORD-100932,46186,East,David Lee,Electronics,Headphones,Online,6,81.8,490.8,297.47,193.33
ORD-101151,46186,West,Tom Nguyen,Sports,Fitness Tracker,Marketplace,5,142.48,712.4,473.09,239.31
ORD-101319,46186,West,Jordan Smith,Clothing,Sneakers,Online,3,116.44,349.32,211.22,138.1
ORD-101349,46186,West,Rachel Green,Home,Air Fryer,Store,2,163.45,326.9,222.62,104.28
ORD-101567,46186,South,Chris Brown,Home,Air Fryer,Store,1,163.33,163.33,110.33,53
ORD-101674,46186,East,Sarah Kim,Home,Air Fryer,Marketplace,6,144.29,865.74,590.2,275.54
ORD-102064,46186,East,David Lee,Electronics,Headphones,Online,4,93.67,374.68,235.74,138.94
ORD-102220,46186,West,Jordan Smith,Electronics,Keyboard,Online,4,66.16,264.64,158.81,105.83
ORD-102582,46186,West,Tom Nguyen,Electronics,Webcam,Marketplace,5,106.93,534.65,317.91,216.74
ORD-102845,46186,North,Nina Patel,Electronics,Webcam,Online,3,117.02,351.06,205.92,145.14
ORD-102853,46186,South,Mike Davis,Clothing,Sneakers,Store,1,103.87,103.87,64.32,39.55
ORD-102874,46186,North,James Wilson,Home,Coffee Maker,Online,5,116.97,584.85,361.23,223.62
ORD-102910,46186,North,Emily Chen,Sports,Dumbbells,Online,1,81.99,81.99,49.63,32.36
ORD-103010,46186,North,James Wilson,Clothing,Hoodie,Online,1,56.27,56.27,28.44,27.83
ORD-103215,46186,North,James Wilson,Home,Vacuum,Online,2,198.85,397.7,271.87,125.83
ORD-103325,46186,West,Tom Nguyen,Electronics,Keyboard,Store,6,68.36,410.16,238.37,171.79
ORD-103733,46186,East,Marcus Reed,Home,Blender,Online,2,83.93,167.86,111.15,56.71
ORD-103997,46186,East,Marcus Reed,Clothing,Jeans,Store,4,72.69,290.76,151.3,139.46
ORD-104036,46186,West,Jordan Smith,Electronics,Monitor,Online,6,238.25,1429.5,1025.85,403.65
ORD-104120,46186,West,Rachel Green,Electronics,Headphones,Online,5,84.07,420.35,265.77,154.58
ORD-104156,46186,South,Chris Brown,Electronics,Headphones,Marketplace,4,97.61,390.44,235.22,155.22
ORD-104205,46186,East,Marcus Reed,Electronics,Keyboard,Marketplace,3,62.6,187.8,108.97,78.83
ORD-104232,46186,West,Rachel Green,Electronics,Headphones,Online,2,94.93,189.86,119.96,69.9
ORD-104594,46186,South,Ana Lopez,Electronics,Headphones,Store,5,82.52,412.6,248.12,164.48
ORD-104698,46186,North,Nina Patel,Home,Air Fryer,Online,4,150.72,602.88,392.3,210.58
ORD-104757,46186,North,James Wilson,Clothing,Jacket,Online,5,89.95,449.75,250.26,199.49
ORD-104929,46186,East,Sarah Kim,Electronics,Monitor,Store,1,272.04,272.04,184.84,87.2
ORD-104944,46186,East,Marcus Reed,Electronics,Keyboard,Online,1,63.29,63.29,35.82,27.47
ORD-100113,46187,North,Nina Patel,Sports,Yoga Mat,Store,2,40.81,81.62,38.29,43.33
ORD-100222,46187,North,Nina Patel,Electronics,Monitor,Online,1,240.15,240.15,166.35,73.8
ORD-100569,46187,East,Sarah Kim,Home,Vacuum,Online,4,187.76,751.04,521.59,229.45
ORD-100696,46187,North,Emily Chen,Electronics,Headphones,Store,3,88.8,266.4,161.79,104.61
ORD-100851,46187,North,James Wilson,Home,Vacuum,Online,1,195.36,195.36,135.3,60.06
ORD-101023,46187,South,Chris Brown,Sports,Fitness Tracker,Online,6,130.63,783.78,520.87,262.91
ORD-101075,46187,East,David Lee,Electronics,Keyboard,Store,3,60.67,182.01,102.94,79.07
ORD-101173,46187,North,Emily Chen,Home,Air Fryer,Store,3,163.83,491.49,327.42,164.07
ORD-101222,46187,South,Ana Lopez,Clothing,Sneakers,Store,4,116.58,466.32,284.5,181.82
ORD-101407,46187,South,Mike Davis,Electronics,Keyboard,Marketplace,4,63.57,254.28,146.05,108.23
ORD-101629,46187,South,Chris Brown,Electronics,Monitor,Store,6,253.64,1521.84,1036.76,485.08
ORD-102300,46187,West,Rachel Green,Electronics,Headphones,Online,3,88.27,264.81,170.38,94.43
ORD-102623,46187,East,Sarah Kim,Electronics,Webcam,Online,2,101.63,203.26,122.96,80.3
ORD-102659,46187,South,Chris Brown,Sports,Running Shoes,Store,6,129.65,777.9,455.64,322.26
ORD-102838,46187,East,Sarah Kim,Home,Air Fryer,Marketplace,6,160.73,964.38,645.62,318.76
ORD-102935,46187,East,David Lee,Electronics,Headphones,Marketplace,3,95.23,285.69,171.6,114.09
ORD-102969,46187,West,Tom Nguyen,Home,Air Fryer,Store,5,152.24,761.2,530.09,231.11
ORD-103397,46187,East,David Lee,Electronics,Keyboard,Online,1,66.83,66.83,37.82,29.01
ORD-103709,46187,South,Ana Lopez,Electronics,Monitor,Online,1,267.1,267.1,193.11,73.99
ORD-103938,46187,North,James Wilson,Electronics,Keyboard,Store,4,63.79,255.16,149.56,105.6
ORD-104218,46187,South,Chris Brown,Clothing,Sneakers,Online,6,111.03,666.18,404.51,261.67
ORD-104856,46187,West,Rachel Green,Electronics,Webcam,Store,2,111.57,223.14,132.29,90.85
ORD-104924,46187,West,Jordan Smith,Sports,Yoga Mat,Online,5,37.43,187.15,93.06,94.09
ORD-100151,46188,East,Marcus Reed,Electronics,Webcam,Online,1,113.84,113.84,70.55,43.29
ORD-100189,46188,East,David Lee,Clothing,Jacket,Store,6,94.35,566.1,299.04,267.06
ORD-100439,46188,East,David Lee,Clothing,Jacket,Online,3,103.82,311.46,175.63,135.83
ORD-100524,46188,West,Jordan Smith,Clothing,Sneakers,Online,2,103.65,207.3,120.68,86.62
ORD-100783,46188,East,Marcus Reed,Electronics,Headphones,Store,3,98.98,296.94,177.12,119.82
ORD-100863,46188,West,Jordan Smith,Sports,Yoga Mat,Online,2,39.41,78.82,37.69,41.13
ORD-101394,46188,North,Nina Patel,Electronics,Webcam,Online,4,115.49,461.96,277.72,184.24
ORD-101495,46188,South,Ana Lopez,Sports,Running Shoes,Online,4,130.13,520.52,300.99,219.53
ORD-101502,46188,East,Sarah Kim,Clothing,Jacket,Store,4,88.59,354.36,193.45,160.91
ORD-102028,46188,East,Marcus Reed,Sports,Dumbbells,Marketplace,5,81.01,405.05,252.57,152.48
ORD-102495,46188,East,David Lee,Sports,Dumbbells,Marketplace,2,70.97,141.94,87.45,54.49
ORD-102742,46188,South,Chris Brown,Clothing,Jacket,Store,6,93.15,558.9,315.62,243.28
ORD-103088,46188,East,David Lee,Electronics,Monitor,Online,4,247.68,990.72,681.48,309.24
ORD-103625,46188,West,Tom Nguyen,Sports,Fitness Tracker,Online,1,132.1,132.1,84.28,47.82
ORD-103761,46188,North,Nina Patel,Home,Coffee Maker,Store,1,118.76,118.76,73.5,45.26
ORD-104402,46188,West,Jordan Smith,Home,Blender,Store,5,87.14,435.7,295.71,139.99
ORD-104571,46188,East,Marcus Reed,Clothing,Sneakers,Online,4,111.24,444.96,276.69,168.27
ORD-104657,46188,West,Tom Nguyen,Sports,Yoga Mat,Online,6,40.28,241.68,113.37,128.31
ORD-100052,46189,South,Chris Brown,Clothing,Jacket,Online,6,87.72,526.32,279.93,246.39
ORD-100247,46189,South,Chris Brown,Home,Coffee Maker,Online,1,128.76,128.76,79.31,49.45
ORD-100374,46189,South,Chris Brown,Clothing,Jacket,Store,2,89.25,178.5,101.01,77.49
ORD-101119,46189,East,Marcus Reed,Sports,Running Shoes,Marketplace,2,129.65,259.3,147.97,111.33
ORD-101122,46189,East,Sarah Kim,Clothing,Sneakers,Marketplace,4,111.79,447.16,267.94,179.22
ORD-101597,46189,West,Jordan Smith,Clothing,Sneakers,Online,4,114.43,457.72,283.88,173.84
ORD-101608,46189,North,James Wilson,Clothing,Sneakers,Online,2,109.43,218.86,126.59,92.27
ORD-101908,46189,South,Chris Brown,Sports,Running Shoes,Store,5,132.6,663,392.93,270.07
ORD-102414,46189,North,Emily Chen,Electronics,Keyboard,Store,1,68.82,68.82,41.5,27.32
ORD-102688,46189,West,Tom Nguyen,Clothing,Sneakers,Online,6,111.57,669.42,414.8,254.62
ORD-102919,46189,West,Jordan Smith,Clothing,Jeans,Online,1,75.29,75.29,39.55,35.74
ORD-102928,46189,East,David Lee,Clothing,Sneakers,Marketplace,3,104.61,313.83,193.34,120.49
ORD-103082,46189,South,Chris Brown,Sports,Fitness Tracker,Online,4,147.45,589.8,381.77,208.03
ORD-103152,46189,South,Chris Brown,Clothing,Jeans,Online,3,68.34,205.02,103.89,101.13
ORD-103180,46189,South,Chris Brown,Sports,Dumbbells,Online,4,68.12,272.48,160.96,111.52
ORD-103374,46189,West,Rachel Green,Sports,Dumbbells,Store,6,71.52,429.12,269.68,159.44
